ActionType,ActionDate,AssistanceType,RecordType,FAIN,AwardModificationAmendmentNumber,URI,CorrectionDeleteIndicator,SAI_Number,AwardeeOrRecipientLegalEntityName,AwardeeOrRecipientUniqueIdentifier,LegalEntityAddressLine1,LegalEntityAddressLine2,LegalEntityZIP5,LegalEntityZIPLast4,LegalEntityCongressionalDistrict,LegalEntityCountryCode,LegalEntityForeignCityName,LegalEntityForeignProvinceName,LegalEntityForeignPostalCode,BusinessTypes,FundingSubTierAgencyCode,FundingOfficeCode,AwardingSubTierAgencyCode,AwardingOfficeCode,CFDA_Number,PrimaryPlaceOfPerformanceCode,PrimaryPlaceOfPerformanceCountryCode,PrimaryPlaceOfPerformanceZIP+4,PrimaryPlaceOfPerformanceForeignLocationDescription,PrimaryPlaceOfPerformanceCongressionalDistrict,AwardDescription,PeriodOfPerformanceStartDate,PeriodOfPerformanceCurrentEndDate,FederalActionObligation,NonFederalFundingAmount,FaceValueLoanGuarantee,OriginalLoanSubsidyCost,BusinessFundsIndicator
,20190228,10,1,  ,,6402820190201888,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**407,USA,,,08,CH33,,,0000040340,,,,NON
,20190228,10,1,  ,,6402820190201889,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**449,USA,,,04,CH33,,,0000040509,,,,NON
,20190228,10,1,  ,,6402820190201890,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**453,USA,,,90,CH33,,,0004568162,,,,NON
,20190228,10,1,  ,,6402820190201891,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**481,USA,,,27,CH33,,,0000075505,,,,NON
,20190228,10,1,  ,,6402820190201892,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NE**031,USA,,,03,CH33,,,0000000321,,,,NON
,20190228,10,1,  ,,6402820190201893,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**031,USA,,,04,CH33,,,0001853459,,,,NON
,20190228,10,1,  ,,6402820190201894,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WY**031,USA,,,00,CH33,,,0000005162,,,,NON
,20190228,10,1,  ,,6402820190201895,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,CA**033,USA,,,90,CH33,,,0000100020,,,,NON
,20190228,10,1,  ,,6402820190201896,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NJ**033,USA,,,02,CH33,,,0000166028,,,,NON
,20190228,10,1,  ,,6402820190201897,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**033,USA,,,05,CH33,,,0000144426,,,,NON
,20190228,10,1,  ,,6402820190201898,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**033,USA,,,08,CH33,,,0000038368,,,,NON
,20190228,10,1,  ,,6402820190201899,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**033,USA,,,03,CH33,,,0000082843,,,,NON
,20190228,10,1,  ,,6402820190201900,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WY**033,USA,,,00,CH33,,,0000080392,,,,NON
,20190228,10,1,  ,,6402820190201901,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KS**035,USA,,,04,CH33,,,0000045704,,,,NON
,20190228,10,1,  ,,6402820190201902,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**099,USA,,,90,CH33,,,0000156842,,,,NON
,20190228,10,1,  ,,6402820190201903,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**101,USA,,,90,CH33,,,0003300709,,,,NON
,20190228,10,1,  ,,6402820190201904,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WV**101,USA,,,03,CH33,,,0000001269,,,,NON
,20190228,10,1,  ,,6402820190201905,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**101,USA,,,01,CH33,,,0000363246,,,,NON
,20190228,10,1,  ,,6402820190201906,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**103,USA,,,01,CH33,,,0000235017,,,,NON
,20190228,10,1,  ,,6402820190201907,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MT**103,USA,,,00,CH33,,,0000001566,,,,NON
,20190228,10,1,  ,,6402820190201908,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**103,USA,,,03,CH33,,,0000041484,,,,NON
,20190228,10,1,  ,,6402820190201909,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**103,USA,,,23,CH33,,,0000026608,,,,NON
,20190228,10,1,  ,,6402820190201910,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**503,USA,,,19,CH33,,,0000044364,,,,NON
,20190228,10,1,  ,,6402820190201911,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**505,USA,,,28,CH33,,,0000021509,,,,NON
,20190228,10,1,  ,,6402820190201912,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**507,USA,,,23,CH33,,,0000007536,,,,NON
,20190228,10,1,  ,,6402820190201913,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,VA**590,USA,,,05,CH33,,,0000087409,,,,NON
,20190228,10,1,  ,,6402820190201914,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,VA**760,USA,,,04,CH33,,,0001006201,,,,NON
,20190228,10,1,  ,,6402820190201916,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**035,USA,,,08,CH33,,,0000163546,,,,NON
,20190228,10,1,  ,,6402820190201917,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SC**035,USA,,,90,CH33,,,0001537266,,,,NON
,20190228,10,1,  ,,6402820190201918,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SD**035,USA,,,00,CH33,,,0000049939,,,,NON
,20190228,10,1,  ,,6402820190201919,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**037,USA,,,01,CH33,,,0000023087,,,,NON
,20190228,10,1,  ,,6402820190201920,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**037,USA,,,02,CH33,,,0000016516,,,,NON
,20190228,10,1,  ,,6402820190201921,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IL**037,USA,,,90,CH33,,,0000338821,,,,NON
,20190228,10,1,  ,,6402820190201922,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,LA**037,USA,,,90,CH33,,,0000023878,,,,NON
,20190228,10,1,  ,,6402820190201923,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NE**037,USA,,,01,CH33,,,0000014907,,,,NON
,20190228,10,1,  ,,6402820190201924,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NJ**037,USA,,,90,CH33,,,0000404642,,,,NON
,20190228,10,1,  ,,6402820190201925,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NY**037,USA,,,27,CH33,,,0000073375,,,,NON
,20190228,10,1,  ,,6402820190201926,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,ND**037,USA,,,00,CH33,,,0000004493,,,,NON
,20190228,10,1,  ,,6402820190201927,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SD**037,USA,,,00,CH33,,,0000001256,,,,NON
,20190228,10,1,  ,,6402820190201928,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,FL**039,USA,,,05,CH33,,,0000081955,,,,NON
,20190228,10,1,  ,,6402820190201929,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IL**039,USA,,,13,CH33,,,0000037107,,,,NON
,20190228,10,1,  ,,6402820190201930,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IL**105,USA,,,16,CH33,,,0000048955,,,,NON
,20190228,10,1,  ,,6402820190201931,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,LA**105,USA,,,90,CH33,,,0000320678,,,,NON
,20190228,10,1,  ,,6402820190201932,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,ND**105,USA,,,00,CH33,,,0000030183,,,,NON
,20190228,10,1,  ,,6402820190201933,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OH**105,USA,,,06,CH33,,,0000058537,,,,NON
,20190228,10,1,  ,,6402820190201934,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,FL**107,USA,,,03,CH33,,,0000219565,,,,NON
,20190228,10,1,  ,,6402820190201935,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**107,USA,,,05,CH33,,,0000062475,,,,NON
,20190228,10,1,  ,,6402820190201936,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IL**109,USA,,,18,CH33,,,0000072983,,,,NON
,20190228,10,1,  ,,6402820190201937,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**109,USA,,,01,CH33,,,0000020995,,,,NON
,20190228,10,1,  ,,6402820190201944,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**039,USA,,,01,CH33,,,0000027779,,,,NON
,20190228,10,1,  ,,6402820190201945,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**039,USA,,,90,CH33,,,0000234108,,,,NON
,20190228,10,1,  ,,6402820190201946,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SD**039,USA,,,00,CH33,,,0000003535,,,,NON
,20190228,10,1,  ,,6402820190201947,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,CA**041,USA,,,02,CH33,,,0000395545,,,,NON
,20190228,10,1,  ,,6402820190201948,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IN**041,USA,,,06,CH33,,,0000012720,,,,NON
,20190228,10,1,  ,,6402820190201949,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**041,USA,,,04,CH33,,,0000008533,,,,NON
,20190228,10,1,  ,,6402820190201950,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OH**041,USA,,,12,CH33,,,0000365274,,,,NON
,20190228,10,1,  ,,6402820190201951,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**041,USA,,,06,CH33,,,0000027870,,,,NON
,20190228,10,1,  ,,6402820190201952,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**043,USA,,,12,CH33,,,0000033554,,,,NON
,20190228,10,1,  ,,6402820190201953,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TX**109,USA,,,23,CH33,,,0000005230,,,,NON
,20190228,10,1,  ,,6402820190201954,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**109,USA,,,07,CH33,,,0000167117,,,,NON
,20190228,10,1,  ,,6402820190201955,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**111,USA,,,01,CH33,,,0000023793,,,,NON
,20190228,10,1,  ,,6402820190201956,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KS**111,USA,,,01,CH33,,,0000077409,,,,NON
,20190228,10,1,  ,,6402820190201957,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**111,USA,,,90,CH33,,,0000105696,,,,NON
,20190228,10,1,  ,,6402820190201958,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,VA**111,USA,,,05,CH33,,,0000015984,,,,NON
,20190228,10,1,  ,,6402820190201959,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PR**111,USA,,,98,CH33,,,0000024354,,,,NON
,20190228,10,1,  ,,6402820190201960,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**113,USA,,,04,CH33,,,0000039030,,,,NON
,20190228,10,1,  ,,6402820190201961,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,FL**113,USA,,,01,CH33,,,0002222321,,,,NON
,20190228,10,1,  ,,6402820190201962,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IN**113,USA,,,03,CH33,,,0000039561,,,,NON
,20190228,10,1,  ,,6402820190201963,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,LA**113,USA,,,03,CH33,,,0000100521,,,,NON
,20190228,10,1,  ,,6402820190201964,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**113,USA,,,07,CH33,,,0000022284,,,,NON
,20190228,10,1,  ,,6402820190201965,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NY**113,USA,,,21,CH33,,,0000177465,,,,NON
,20190228,10,1,  ,,6402820190201966,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AZ**001,USA,,,01,CH33,,,0000082723,,,,NON
,20190228,10,1,  ,,6402820190201967,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,DC**001,USA,,,98,CH33,,,0003327464,,,,NON
,20190228,10,1,  ,,6402820190201968,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,HI**001,USA,,,02,CH33,,,0000333011,,,,NON
,20190228,10,1,  ,,6402820190201969,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,ID**001,USA,,,90,CH33,,,0001855508,,,,NON
,20190228,10,1,  ,,6402820190201970,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IN**001,USA,,,03,CH33,,,0000032861,,,,NON
,20190228,10,1,  ,,6402820190201971,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AZ**005,USA,,,01,CH33,,,0000553370,,,,NON
,20190228,10,1,  ,,6402820190201972,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,UT**005,USA,,,01,CH33,,,0000276112,,,,NON
,20190228,10,1,  ,,6402820190201973,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,VA**005,USA,,,09,CH33,,,0000013432,,,,NON
,20190228,10,1,  ,,6402820190201974,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IN**005,USA,,,06,CH33,,,0000146141,,,,NON
,20190228,10,1,  ,,6402820190201975,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SD**005,USA,,,00,CH33,,,0000030367,,,,NON
,20190228,10,1,  ,,6402820190201977,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MA**003,USA,,,01,CH33,,,0000229554,,,,NON
,20190228,10,1,  ,,6402820190201978,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NE**005,USA,,,03,CH33,,,0000002669,,,,NON
,20190228,10,1,  ,,6402820190201979,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NV**005,USA,,,02,CH33,,,0000077635,,,,NON
,20190228,10,1,  ,,6402820190201980,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**001,USA,,,02,CH33,,,0000022998,,,,NON
,20190228,10,1,  ,,6402820190201981,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**001,USA,,,04,CH33,,,0000292013,,,,NON
,20190228,10,1,  ,,6402820190201982,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**003,USA,,,04,CH33,,,0000062400,,,,NON
,20190228,10,1,  ,,6402820190201983,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**003,USA,,,08,CH33,,,0000004050,,,,NON
,20190228,10,1,  ,,6402820190201984,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,RI**003,USA,,,02,CH33,,,0000549646,,,,NON
,20190228,10,1,  ,,6402820190201985,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,CT**005,USA,,,90,CH33,,,0000417229,,,,NON
,20190228,10,1,  ,,6402820190201986,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,UT**001,USA,,,02,CH33,,,0000000860,,,,NON
,20190228,10,1,  ,,6402820190201987,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WA**001,USA,,,04,CH33,,,0000007034,,,,NON
,20190228,10,1,  ,,6402820190201988,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WV**001,USA,,,01,CH33,,,0000005239,,,,NON
,20190228,10,1,  ,,6402820190201989,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NC**003,USA,,,05,CH33,,,0000018547,,,,NON
,20190228,10,1,  ,,6402820190201990,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SC**007,USA,,,03,CH33,,,0000493878,,,,NON
,20190228,10,1,  ,,6402820190201991,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MI**007,USA,,,01,CH33,,,0000047577,,,,NON
,20190228,10,1,  ,,6402820190201992,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**007,USA,,,90,CH33,,,0000069721,,,,NON
,20190228,10,1,  ,,6402820190201993,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**007,USA,,,02,CH33,,,0000002720,,,,NON
,20190228,10,1,  ,,6402820190201994,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,UT**007,USA,,,03,CH33,,,0000031288,,,,NON
,20190228,10,1,  ,,6402820190201995,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,WI**043,USA,,,03,CH33,,,0000086942,,,,NON
,20190228,10,1,  ,,6402820190201996,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KS**045,USA,,,02,CH33,,,0000408973,,,,NON
,20190228,10,1,  ,,6402820190201997,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MD**045,USA,,,01,CH33,,,0000307152,,,,NON
,20190228,10,1,  ,,6402820190201998,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**045,USA,,,01,CH33,,,0000033361,,,,NON
,20190228,10,1,  ,,6402820190201999,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,GA**115,USA,,,14,CH33,,,0000106454,,,,NON
,20190228,10,1,  ,,6402820190202000,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,OK**115,USA,,,02,CH33,,,0000051981,,,,NON
,20190228,10,1,  ,,6402820190202001,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**115,USA,,,04,CH33,,,0000019384,,,,NON
,20190228,10,1,  ,,6402820190202002,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KS**117,USA,,,90,CH33,,,0000005924,,,,NON
,20190228,10,1,  ,,6402820190202003,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**117,USA,,,90,CH33,,,0000124964,,,,NON
,20190228,10,1,  ,,6402820190202004,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**117,USA,,,04,CH33,,,0000118342,,,,NON
,20190228,10,1,  ,,6402820190202005,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**119,USA,,,07,CH33,,,0000091163,,,,NON
,20190228,10,1,  ,,6402820190202006,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**119,USA,,,02,CH33,,,0000008555,,,,NON
,20190228,10,1,  ,,6402820190202007,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,TN**119,USA,,,90,CH33,,,0000343117,,,,NON
,20190228,10,1,  ,,6402820190202008,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NE**047,USA,,,03,CH33,,,0000015305,,,,NON
,20190228,10,1,  ,,6402820190202009,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,PA**047,USA,,,05,CH33,,,0000031843,,,,NON
,20190228,10,1,  ,,6402820190202010,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,SC**047,USA,,,03,CH33,,,0000105608,,,,NON
,20190228,10,1,  ,,6402820190202011,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,UT**047,USA,,,01,CH33,,,0000048416,,,,NON
,20190228,10,1,  ,,6402820190202012,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IA**049,USA,,,03,CH33,,,0000099667,,,,NON
,20190228,10,1,  ,,6402820190202013,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MN**049,USA,,,02,CH33,,,0000084512,,,,NON
,20190228,10,1,  ,,6402820190202014,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,VA**049,USA,,,05,CH33,,,0000004938,,,,NON
,20190228,10,1,  ,,6402820190202015,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AR**051,USA,,,04,CH33,,,0000233433,,,,NON
,20190228,10,1,  ,,6402820190202016,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,FL**051,USA,,,25,CH33,,,0000036131,,,,NON
,20190228,10,1,  ,,6402820190202017,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,AL**121,USA,,,03,CH33,,,0000093839,,,,NON
,20190228,10,1,  ,,6402820190202018,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MS**121,USA,,,03,CH33,,,0000358901,,,,NON
,20190228,10,1,  ,,6402820190202019,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,CO**123,USA,,,90,CH33,,,0001376206,,,,NON
,20190228,10,1,  ,,6402820190202020,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KS**123,USA,,,01,CH33,,,0000009067,,,,NON
,20190228,10,1,  ,,6402820190202021,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,NY**123,USA,,,23,CH33,,,0000042381,,,,NON
,20190228,10,1,  ,,6402820190202022,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,KS**125,USA,,,02,CH33,,,0000016389,,,,NON
,20190228,10,1,  ,,6402820190202023,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IN**051,USA,,,08,CH33,,,0000084535,,,,NON
,20190228,10,1,  ,,6402820190202024,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,MO**051,USA,,,03,CH33,,,0000168909,,,,NON
,20190228,10,1,  ,,6402820190202025,,   ,MULTIPLE RECIPIENTS,,,,,,   ,USA,,,,P,3640,36B028,3640,36B028,64.028,IL**053,USA,,,90,CH33,,,0000018056,,,,NON
